OrderID,OrderDate,OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,CustomerSegment,ProductBaseMargin,ShipDate,OrderUrgent,Shipping,Cusme,Province,Region,ProCategory,ProSubCate,ProPacking,Customer_ID,ProductID
16423,7/10/2017,19,128.21,0.05,-55.13,6.48,6.57,Corporate,0.37,7/12/2017,Medium,Train,119,Chonburi,East,Office,Paper,SmallBox,C119 ,P1225 
16451,6/26/2014,9,252.79,0.09,58.23,30.56,2.99,Corporate,0.35,6/27/2014,NotSpecified,Train,235,Chonburi,East,Office,Binder,SmallBox,C235 ,P1019 
16545,4/13/2015,10,50.97,0.09,4.45,5.16,0.73,Small Business,0.56,4/15/2015,NotSpecified,Train,131,Chonburi,East,Office,Supplies,Bag,C131 ,P344 
16545,4/13/2015,1,4.99,0.04,-3.06,3.68,1.32,Small Business,0.83,4/15/2015,NotSpecified,Train,131,Chonburi,East,Office,Pens,Bag,C131 ,P011 
16547,1/23/2014,30,10554.63,0.09,1240.25,355.98,58.92,Corporate,0.64,1/25/2014,NotSpecified,Truck,576,Chonburi,East,Home,Chair,BigPack,C576 ,P609 
16547,1/23/2014,8,1749.64,0.04,-533.23,218.75,69.64,Corporate,0.77,1/23/2014,NotSpecified,Truck,576,Chonburi,East,Home,Table,SuperBig,C576 ,P292 
16706,6/1/2017,47,1943.72,0.03,-1003.58,41.47,34.2,Corporate,0.73,6/2/2017,Fast,Train,88,Chonburi,East,Home,Furniture,Bag,C088 ,P411 
16706,6/1/2017,6,18.37,0.01,-4.06,2.78,1.2,Corporate,0.58,6/2/2017,Fast,Train,88,Chonburi,East,Office,Supplies,Bag,C088 ,P867 
16706,6/1/2017,49,6175.777,0.07,1881.58,155.99,3.9,Corporate,0.55,6/3/2017,Fast,Air,88,Chonburi,East,IT,Communication,SmallBox,C088 ,P1023 
16741,9/4/2015,6,157.97,0.01,-42.38,22.84,16.87,Small Business,0.39,9/5/2015,Medium,Train,576,Chonburi,East,Office,Paper,SmallBox,C576 ,P1208 
16932,3/20/2015,25,144.84,0.09,-120.99,5.78,8.09,Consumer,0.36,3/21/2015,SuperFast,Train,131,Chonburi,East,Office,Paper,SmallBox,C131 ,P1161 
16932,3/20/2015,20,127.16,0.09,12.88,6.7,1.56,Consumer,0.52,3/20/2015,SuperFast,Train,131,Chonburi,East,Office,Supplies,Bag,C131 ,P1068 
17283,8/18/2016,4,5472.12,0.06,-2816.34,1360.14,14.7,Home Office,0.59,8/19/2016,NotSpecified,Truck,238,Chonburi,East,IT,Machine,BigPack,C238 ,P833 
17286,8/26/2015,7,1810.67,0.09,-541.87,270.98,50,Small Business,0.77,8/27/2015,Fast,Truck,554,Chonburi,East,Home,Chair,BigPack,C554 ,P555 
17409,7/22/2015,31,633.56,0.09,-158.87,20.97,6.5,Small Business,0.78,7/24/2015,NotSpecified,Train,554,Chonburi,East,IT,Computer Accessories,SmallBox,C554 ,P762 
17764,8/21/2014,27,644.4,0.04,-97.28,22.84,16.87,Home Office,0.39,8/21/2014,Slow,Train,236,Chonburi,East,Office,Paper,SmallBox,C236 ,P1208 
18080,5/27/2014,7,1211.98,0.1,-80.83,180.98,26.2,Corporate,0.59,5/28/2014,Fast,Truck,733,Chonburi,East,Home,Chair,BigPack,C733 ,P557 
18113,8/2/2017,27,3316.08,0.08,-514.32,130.98,30,Consumer,0.78,8/4/2017,NotSpecified,Truck,76,Chonburi,East,Home,Chair,BigPack,C076 ,P823 
18144,5/11/2016,48,207.08,0.09,-131.82,4.28,5.17,Corporate,0.4,5/13/2016,SuperFast,Train,240,Chonburi,East,Office,Paper,SmallBox,C240 ,P1197 
18144,5/11/2016,8,234.28,0.09,-65.42,28.28,13.99,Corporate,0.58,5/13/2016,SuperFast,Train,240,Chonburi,East,Office,PowerSupply,MediumPack,C240 ,P422 
18144,5/11/2016,41,1779.8915,0.09,-250.17,55.99,5,Corporate,0.8,5/13/2016,SuperFast,Train,240,Chonburi,East,IT,Communication,SmallPack,C240 ,P101 
18308,9/13/2014,30,114.12,0.05,15.73,3.8,1.49,Corporate,0.38,9/15/2014,NotSpecified,Train,41,Chonburi,East,Office,Binder,SmallBox,C041 ,P397 
18308,9/13/2014,15,436.05,0.09,-92.58,30.73,4,Corporate,0.75,9/13/2014,NotSpecified,Train,41,Chonburi,East,IT,Computer Accessories,SmallBox,C041 ,P471 
18308,9/13/2014,49,5247.4835,0,1465.87,125.99,8.08,Corporate,0.57,9/14/2014,NotSpecified,Train,41,Chonburi,East,IT,Communication,SmallBox,C041 ,P1006 
18887,11/9/2015,9,173.417,0,18.23,20.99,0.99,Corporate,0.37,11/11/2015,NotSpecified,Train,173,Chonburi,East,IT,Communication,Bag,C173 ,P085 
19010,5/12/2014,18,23792.93,0,10951.31,1270.99,19.99,Small Business,0.35,5/14/2014,Slow,Train,310,Chonburi,East,Office,Binder,SmallBox,C310 ,P490 
19078,7/1/2014,21,256.12,0.03,-18.19,11.97,4.98,Corporate,0.58,7/2/2014,SuperFast,Train,105,Chonburi,East,Office,Equipment,SmallBox,C105 ,P977 
19138,8/9/2016,30,387,0.01,-31.45,12.28,6.13,Home Office,0.57,8/14/2016,Slow,Air,129,Chonburi,East,Office,PowerSupply,SmallBox,C129 ,P885 
19655,12/16/2013,31,1143.45,0.06,304.42,39.24,1.99,Corporate,0.51,12/17/2013,Fast,Train,11,Chonburi,East,IT,Computer Accessories,SmallPack,C011 ,P1092 
19686,7/20/2015,2,42.31,0.06,-53.08,17.98,8.51,Corporate,0.4,7/20/2015,Medium,Train,11,Chonburi,East,IT,Machine,MediumPack,C011 ,P320 
19686,7/20/2015,11,152.67,0.04,12.76,12.95,4.98,Corporate,0.4,7/22/2015,Medium,Train,11,Chonburi,East,Office,Binder,SmallBox,C011 ,P514 
20007,7/10/2014,49,82.61,0.08,-46.25,1.68,1.57,Small Business,0.59,7/11/2014,NotSpecified,Train,576,Chonburi,East,Office,Supplies,Bag,C576 ,P783 
20071,8/21/2016,31,789.94,0.1,-190.41,25.98,14.36,Home Office,0.6,8/23/2016,Medium,Truck,125,Chonburi,East,Home,Chair,BigPack,C125 ,P565 
20160,9/25/2016,42,435.24,0.08,174.89,10.31,1.79,Small Business,0.38,9/27/2016,Slow,Air,141,Chonburi,East,Office,Paper,Bag,C141 ,P967 
20263,10/19/2014,8,473.7,0.05,72.51,59.78,10.29,Small Business,0.39,10/20/2014,Medium,Train,120,Chonburi,East,Office,Binder,SmallBox,C120 ,P535 
20263,10/19/2014,33,553.5625,0.08,-76.86,20.99,1.25,Small Business,0.83,10/21/2014,Medium,Train,120,Chonburi,East,IT,Communication,SmallPack,C120 ,P091 
21285,6/7/2015,32,54.78,0.02,-30.54,1.68,1.57,Corporate,0.59,6/8/2015,Medium,Train,8,Chonburi,East,Office,Supplies,Bag,C008 ,P783 
21285,6/7/2015,47,304.83,0.1,23.82,7.08,2.35,Corporate,0.47,6/9/2015,Medium,Train,8,Chonburi,East,Office,Supplies,Bag,C008 ,P913 
21383,1/4/2014,31,16066.85,0.07,7416.43,574.74,24.49,Consumer,0.37,1/9/2014,Slow,Train,637,Chonburi,East,IT,Machine,Box,C637 ,P859 
21607,2/17/2017,17,618.9,0.09,54.92,36.55,13.89,Home Office,0.41,2/19/2017,NotSpecified,Train,329,Chonburi,East,Office,Supplies,Bag,C329 ,P392 
21636,7/15/2014,35,1665.0395,0.02,366.51,55.99,3.3,Home Office,0.59,7/15/2014,Slow,Train,294,Chonburi,East,IT,Communication,SmallPack,C294 ,P087 
21889,3/6/2015,21,1049.79,0.08,135.79,51.75,19.99,Consumer,0.55,3/13/2015,Slow,Train,76,Chonburi,East,Home,Furniture,SmallBox,C076 ,P643 
21889,3/6/2015,16,817.18,0.1,103.38,55.29,5.08,Consumer,0.59,3/8/2015,Slow,Train,76,Chonburi,East,Office,PowerSupply,SmallBox,C076 ,P889 
22151,7/5/2015,49,465.83,0.1,-79.72,9.65,6.22,Corporate,0.55,7/5/2015,Fast,Train,88,Chonburi,East,Home,Furniture,SmallBox,C088 ,P416 
22342,5/3/2014,13,241.706,0,-92.96,20.99,3.3,Small Business,0.81,5/10/2014,Slow,Train,170,Chonburi,East,IT,Communication,SmallPack,C170 ,P098 
22469,9/15/2015,44,275.91,0.1,-162.37,7.99,5.03,Corporate,0.6,9/17/2015,Fast,Train,345,Chonburi,East,IT,Communication,MediumPack,C345 ,P259 
22501,4/22/2015,2,30.83,0.04,7.27,7.64,1.39,Corporate,0.36,4/23/2015,Fast,Air,11,Chonburi,East,Office,Envelopes,SmallBox,C011 ,P005 
22532,1/13/2016,13,121.66,0.03,-11.8,8.85,5.6,Consumer,0.36,1/13/2016,SuperFast,Train,131,Chonburi,East,Office,Binder,SmallBox,C131 ,P536 
23264,11/11/2015,16,108.42,0.02,-50.82,6.48,6.81,Corporate,0.36,11/13/2015,SuperFast,Train,173,Chonburi,East,Office,Paper,SmallBox,C173 ,P1167 
23264,11/11/2015,27,78.47,0.06,17.99,2.88,0.99,Corporate,0.36,11/13/2015,SuperFast,Train,173,Chonburi,East,Office,Poster,SmallBox,C173 ,P174 
23488,12/11/2013,30,26133.39,0.04,-11053.6,880.98,44.55,Home Office,0.62,12/12/2013,SuperFast,Truck,408,Chonburi,East,Home,Case,SuperBig,C408 ,P896 
23584,2/14/2017,14,2671.21,0.06,636.18,200.97,15.59,Corporate,0.36,2/16/2017,SuperFast,Truck,11,Chonburi,East,IT,Machine,BigPack,C011 ,P590 
24007,7/31/2015,26,531.66,0.08,135.65,20.89,1.99,Home Office,0.48,8/7/2015,Slow,Train,403,Chonburi,East,IT,Computer Accessories,SmallPack,C403 ,P650 
24007,7/31/2015,28,317.85,0.06,-13.95,11.58,6.97,Home Office,0.35,8/7/2015,Slow,Train,403,Chonburi,East,Office,Envelopes,SmallBox,C403 ,P848 
24007,7/31/2015,42,163.08,0.09,66.17,4.13,0.5,Home Office,0.39,8/4/2015,Slow,Train,403,Chonburi,East,Office,Poster,SmallBox,C403 ,P194 
24038,5/24/2016,38,103.07,0.1,-0.95,2.78,1.34,Corporate,0.45,5/26/2016,Fast,Train,345,Chonburi,East,Office,Supplies,Bag,C345 ,P867 
24097,7/9/2015,1,17.19,0,-35.34,14.48,1.99,Small Business,0.49,7/9/2015,Fast,Train,53,Chonburi,East,IT,Computer Accessories,SmallPack,C053 ,P1027 
24097,7/9/2015,27,2689.48,0.04,399.93,99.99,19.99,Small Business,0.5,7/11/2015,Fast,Train,53,Chonburi,East,IT,Computer Accessories,SmallBox,C053 ,P1073 
24097,7/9/2015,2,15.31,0.01,-8.15,4.98,4.86,Small Business,0.38,7/11/2015,Fast,Train,53,Chonburi,East,Office,Paper,SmallBox,C053 ,P1146 
24128,10/28/2015,13,270.63,0.1,7.07,21.98,8.32,Corporate,0.39,10/30/2015,Fast,Train,275,Chonburi,East,Office,Paper,Bag,C275 ,P970 
24128,10/28/2015,43,6583.913,0.09,1459.79,195.99,3.99,Corporate,0.59,10/30/2015,Fast,Train,275,Chonburi,East,IT,Communication,SmallBox,C275 ,P312 
24294,7/7/2014,24,4865.72,0.03,1951.3,200.97,15.59,Home Office,0.36,7/8/2014,NotSpecified,Truck,749,Chonburi,East,IT,Machine,BigPack,C749 ,P590 
24387,7/14/2016,23,1003.31,0.01,51.9,40.97,14.45,Small Business,0.57,7/15/2016,SuperFast,Train,120,Chonburi,East,Home,Furniture,Box,C120 ,P376 
24387,7/14/2016,17,6048.18,0.04,1418.36,349.45,60,Small Business,,7/14/2016,SuperFast,Truck,120,Chonburi,East,Home,Table,BigPack,C120 ,P911 
24515,4/10/2015,41,3051.27,0.1,121.48,80.97,33.6,Home Office,0.37,4/12/2015,SuperFast,Truck,275,Chonburi,East,IT,Machine,BigPack,C275 ,P714 
24743,6/2/2017,47,9633.59,0.06,176.67,216.6,64.2,Corporate,0.59,6/9/2017,Slow,Truck,733,Chonburi,East,Home,Chair,BigPack,C733 ,P620 
24743,6/2/2017,26,3758.77,0,753.61,140.81,24.49,Corporate,0.57,6/7/2017,Slow,Train,733,Chonburi,East,Home,Chair,Box,C733 ,P622 
24871,2/25/2016,6,143.78,0.04,75.3,22.72,8.99,Corporate,0.44,2/26/2016,Medium,Train,127,Chonburi,East,Home,Furniture,SmallPack,C127 ,P469 
25318,10/23/2016,22,440.92,0.05,-65.18,19.98,10.49,Small Business,0.49,10/25/2016,SuperFast,Air,408,Chonburi,East,Home,Furniture,SmallBox,C408 ,P015 
25377,10/31/2017,3,4343.51,0.09,-3755.03,1500.97,29.7,Corporate,0.57,11/7/2017,Slow,Truck,235,Chonburi,East,IT,Machine,BigPack,C235 ,P449 
25634,7/3/2015,29,593.32,0.03,28.99,20.95,4,Corporate,0.6,7/6/2015,NotSpecified,Train,547,Chonburi,East,IT,Computer Accessories,SmallBox,C547 ,P477 
25634,7/3/2015,26,626.07,0.03,185.32,23.99,6.71,Corporate,0.35,7/4/2015,NotSpecified,Air,547,Chonburi,East,Office,Envelopes,SmallBox,C547 ,P887 
25733,4/16/2017,24,557.23,0.09,-42.99,24.92,12.98,Home Office,0.39,4/21/2017,Slow,Train,275,Chonburi,East,Office,Binder,SmallBox,C275 ,P538 
25767,2/5/2017,7,261.88,0.08,-59.2,39.48,1.99,Corporate,0.54,2/5/2017,Fast,Train,41,Chonburi,East,IT,Computer Accessories,SmallPack,C041 ,P064 
25767,2/5/2017,15,593.73,0.04,108.01,38.76,13.26,Corporate,0.36,2/6/2017,Fast,Train,41,Chonburi,East,Office,Paper,SmallBox,C041 ,P1137 
26023,7/25/2015,49,120.77,0.03,19.86,2.47,1.02,Corporate,0.38,7/26/2015,Fast,Train,145,Chonburi,East,Office,RubberPro,Bag,C145 ,P988 
26051,6/1/2015,22,795.74,0,-127.39,33.94,19.19,Home Office,0.58,6/3/2015,NotSpecified,Truck,49,Chonburi,East,Home,Chair,BigPack,C049 ,P756 
26051,6/1/2015,31,251.75,0.07,22.46,8.33,1.99,Home Office,0.52,6/2/2015,NotSpecified,Train,49,Chonburi,East,IT,Computer Accessories,SmallPack,C049 ,P065 
26116,10/3/2017,36,697.41,0.04,81.71,18.97,9.03,Small Business,0.37,10/4/2017,SuperFast,Train,131,Chonburi,East,Office,Paper,SmallBox,C131 ,P347 
26182,12/21/2014,30,4684.9,0.01,-549.27,150.98,66.27,Corporate,0.65,12/24/2014,NotSpecified,Truck,242,Chonburi,East,Home,Case,SuperBig,C242 ,P305 
26272,6/3/2017,6,905.94,0.04,-4.19,140.81,24.49,Home Office,0.57,6/12/2017,Slow,Air,129,Chonburi,East,Home,Chair,Box,C129 ,P622 
26370,7/12/2016,12,270.23,0.08,52.02,22.84,5.47,Home Office,0.39,7/14/2016,NotSpecified,Train,294,Chonburi,East,Office,Paper,SmallBox,C294 ,P1165 
26370,7/12/2016,20,660.27,0.09,63.83,34.76,5.49,Home Office,0.6,7/14/2016,NotSpecified,Air,294,Chonburi,East,Office,PowerSupply,SmallBox,C294 ,P602 
26499,1/26/2015,11,32.4,0.05,8.78,2.88,0.5,Corporate,0.39,1/27/2015,Medium,Train,733,Chonburi,East,Office,Poster,SmallBox,C733 ,P195 
26531,5/24/2016,26,4688.9485,0,1215.44,205.99,5.26,Corporate,0.56,5/26/2016,Medium,Train,538,Chonburi,East,IT,Communication,SmallBox,C538 ,P1258 
26567,8/9/2014,8,50.7,0.08,-44.07,5.4,7.78,Corporate,0.37,8/9/2014,SuperFast,Train,733,Chonburi,East,Office,Binder,SmallBox,C733 ,P038 
26567,8/9/2014,10,90.06,0.09,-100.51,8.46,8.99,Corporate,0.79,8/12/2014,SuperFast,Air,733,Chonburi,East,IT,Computer Accessories,SmallPack,C733 ,P664 
26567,8/9/2014,22,338.52,0.21,-17.75,14.98,8.99,Corporate,0.39,8/10/2014,SuperFast,Train,733,Chonburi,East,Home,Furniture,SmallPack,C733 ,P545 
26567,8/9/2014,48,6109.817,0.04,1374.95,155.99,8.08,Corporate,0.6,8/10/2014,SuperFast,Train,733,Chonburi,East,IT,Communication,SmallBox,C733 ,P031 
26854,5/26/2014,1,34.11,0.02,-12.95,25.38,8.99,Home Office,0.5,5/27/2014,NotSpecified,Train,147,Chonburi,East,Home,Furniture,SmallPack,C147 ,P463 
27109,1/12/2017,48,538.22,0.01,-154.66,10.97,6.5,Consumer,0.64,1/14/2017,SuperFast,Train,69,Chonburi,East,IT,Computer Accessories,SmallBox,C069 ,P757 
27111,2/13/2014,11,1064.23,0.06,-127.56,99.99,19.99,Home Office,0.52,2/16/2014,Fast,Train,329,Chonburi,East,IT,Computer Accessories,SmallBox,C329 ,P1074 
27111,2/13/2014,18,3497.05,0,282.18,193.17,19.99,Home Office,0.71,2/14/2014,Fast,Train,329,Chonburi,East,Office,PowerSupply,SmallBox,C329 ,P496 
27111,2/13/2014,44,774.0525,0.08,-96.34,20.99,3.3,Home Office,0.81,2/13/2014,Fast,Air,329,Chonburi,East,IT,Communication,SmallPack,C329 ,P098 
27264,5/8/2016,3,74.05,0.02,44.54,19.99,11.17,Small Business,0.6,5/10/2016,Slow,Train,334,Chonburi,East,Home,Furniture,Box,C334 ,P1040 
27392,2/4/2017,37,5753.85,0,2509.52,150.98,13.99,Corporate,0.38,2/13/2017,Slow,Train,289,Chonburi,East,IT,Machine,MediumPack,C289 ,P319 
27553,7/16/2016,48,18235.47,0.03,1166.93,370.98,99,Corporate,0.65,7/18/2016,Medium,Truck,381,Chonburi,East,Office,PowerSupply,BigPack,C381 ,P934 
27553,7/16/2016,16,2631.107,0,297.11,179.99,13.99,Corporate,0.57,7/18/2016,Medium,Train,381,Chonburi,East,IT,Communication,MediumPack,C381 ,P1089 
27555,8/6/2014,32,209.42,0.1,65.41,6.74,1.72,Consumer,0.35,8/8/2014,SuperFast,Train,623,Chonburi,East,Office,Paper,Bag,C623 ,P747 
27680,12/31/2014,32,324.4,0.1,-46.98,10.89,4.5,Small Business,0.59,1/1/2015,SuperFast,Train,222,Chonburi,East,Office,Equipment,SmallBox,C222 ,P248 
27680,12/31/2014,19,137.02,0.01,-46.89,6.48,6.6,Small Business,0.37,1/1/2015,SuperFast,Train,222,Chonburi,East,Office,Paper,SmallBox,C222 ,P1230 
27778,8/6/2016,1,232.67,0.02,-105.14,223.98,15.01,Corporate,0.38,8/8/2016,SuperFast,Train,660,Chonburi,East,Office,Binder,SmallBox,C660 ,P520 
27778,8/6/2016,34,4805.92,0.07,-393.96,140.98,36.09,Corporate,0.77,8/8/2016,SuperFast,Truck,660,Chonburi,East,Home,Case,SuperBig,C660 ,P935 
27909,1/11/2017,1,62.26,0.09,-23.24,54.96,10.75,Corporate,0.36,1/13/2017,SuperFast,Train,552,Chonburi,East,Office,Paper,SmallBox,C552 ,P1177 
27909,1/11/2017,47,58.53,0.07,-24.86,1.26,0.7,Corporate,0.81,1/14/2017,SuperFast,Train,552,Chonburi,East,Office,RubberPro,Bag,C552 ,P238 
28003,2/21/2016,31,157.79,0.09,-95.92,4.98,6.07,Corporate,0.36,2/23/2016,SuperFast,Train,145,Chonburi,East,Office,Paper,SmallBox,C145 ,P1142 
28035,4/11/2016,19,376.21,0.03,89.56,18.99,5.23,Home Office,0.37,4/13/2016,NotSpecified,Train,236,Chonburi,East,Office,Binder,SmallBox,C236 ,P857 
28135,8/30/2014,37,1601.24,0.08,520.69,46.89,5.1,Corporate,0.46,9/1/2014,SuperFast,Train,370,Chonburi,East,Office,Equipment,MediumPack,C370 ,P276 
28135,8/30/2014,40,501.31,0.05,38.23,12.98,3.14,Corporate,0.6,8/30/2014,SuperFast,Train,370,Chonburi,East,Office,Pens,SmallPack,C370 ,P128 
28165,6/13/2017,2,24.96,0.05,-12.8,10.91,2.99,Corporate,0.38,6/15/2017,NotSpecified,Train,310,Chonburi,East,Office,Binder,SmallBox,C310 ,P580 
28289,12/19/2014,31,166.76,0.01,-46.03,4.98,4.75,Corporate,0.36,12/20/2014,Fast,Train,127,Chonburi,East,Office,Paper,SmallBox,C127 ,P575 
28486,7/31/2014,2,811.13,0.08,-517.47,415.88,11.37,Corporate,0.57,8/1/2014,Fast,Train,129,Chonburi,East,Office,PowerSupply,SmallBox,C129 ,P387 
28675,9/12/2014,15,822.8425,0.1,4.39,65.99,5.92,Consumer,0.55,9/13/2014,SuperFast,Train,623,Chonburi,East,IT,Communication,SmallBox,C623 ,P026 
28870,10/14/2016,35,3310.9455,0.05,822.4,115.99,2.5,Corporate,0.57,10/17/2016,Fast,Train,167,Chonburi,East,IT,Communication,SmallBox,C167 ,P054 
28871,3/20/2017,10,55.02,0.08,-56.12,5.02,5.14,Small Business,0.79,3/20/2017,Fast,Train,170,Chonburi,East,IT,Computer Accessories,SmallPack,C170 ,P674 
29030,12/6/2016,10,192.58,0.05,24.6,19.84,4.1,Corporate,0.44,12/7/2016,Medium,Train,660,Chonburi,East,Office,Supplies,Bag,C660 ,P875 
29095,2/10/2016,40,291.67,0.01,54.46,6.75,2.99,Small Business,0.35,2/11/2016,NotSpecified,Train,222,Chonburi,East,Office,Binder,SmallBox,C222 ,P1109 
29287,6/6/2014,50,281.39,0.1,-106.4,5.74,5.01,Consumer,0.39,6/8/2014,Fast,Train,252,Chonburi,East,Office,Binder,SmallBox,C252 ,P270 
29287,6/6/2014,49,12593.91,0.09,2699.67,270.97,28.06,Consumer,0.56,6/8/2014,Fast,Truck,252,Chonburi,East,IT,Machine,BigPack,C252 ,P452 
29510,3/19/2016,22,6123.94,0.01,1292.44,260.98,41.91,Home Office,0.59,3/21/2016,SuperFast,Truck,236,Chonburi,East,Home,Case,SuperBig,C236 ,P168 
29795,10/29/2016,49,19325.2,0.05,8793.54,387.99,19.99,Small Business,0.38,10/30/2016,Fast,Train,310,Chonburi,East,Office,Binder,SmallBox,C310 ,P489 
29795,10/29/2016,48,8380.22,0,813.83,160.98,35.02,Small Business,0.72,10/30/2016,Fast,Truck,310,Chonburi,East,Home,Case,SuperBig,C310 ,P904 
29861,3/30/2017,11,35.17,0.03,5.58,3.08,0.99,Small Business,0.37,3/31/2017,SuperFast,Train,98,Chonburi,East,Office,Poster,SmallBox,C098 ,P178 
30658,2/28/2016,35,17387.65,0.08,6907.61,499.99,24.49,Corporate,0.36,2/29/2016,Medium,Train,145,Chonburi,East,IT,Printer,Box,C145 ,P947 
30658,2/28/2016,44,6040.22,0.05,-942.5,138.14,35,Corporate,,3/1/2016,Medium,Train,145,Chonburi,East,Office,PowerSupply,Box,C145 ,P907 
30947,6/18/2015,17,691.59,0.03,261.24,41.94,2.99,Corporate,0.35,6/22/2015,Slow,Train,145,Chonburi,East,Office,Binder,SmallBox,C145 ,P228 
30947,6/18/2015,45,345.2,0.01,183.53,7.31,0.49,Corporate,0.38,6/22/2015,Slow,Train,145,Chonburi,East,Office,Poster,SmallBox,C145 ,P937 
31077,9/27/2015,36,1955.0765,0.06,470.83,65.99,3.9,Small Business,0.55,9/29/2015,NotSpecified,Train,120,Chonburi,East,IT,Communication,SmallBox,C120 ,P1008 
31111,7/29/2014,27,217.93,0.03,-29.02,7.64,5.83,Corporate,0.36,7/31/2014,NotSpecified,Train,552,Chonburi,East,Office,Paper,Bag,C552 ,P891 
31169,5/13/2016,6,254.76,0.06,109.88,40.97,14.45,Home Office,0.57,5/17/2016,Slow,Train,538,Chonburi,East,Home,Furniture,Box,C538 ,P376 
31270,10/28/2017,21,6806.66,0,801.72,299.05,87.01,Corporate,0.57,10/29/2017,Medium,Truck,538,Chonburi,East,Home,Chair,BigPack,C538 ,P550 
31270,10/28/2017,3,891.61,0.1,-328.36,291.73,48.8,Corporate,0.56,10/30/2017,Medium,Truck,538,Chonburi,East,Home,Chair,BigPack,C538 ,P607 
31270,10/28/2017,5,165.04,0.03,-112.44,30.42,8.65,Corporate,0.74,10/30/2017,Medium,Train,538,Chonburi,East,IT,Computer Accessories,SmallBox,C538 ,P483 
31364,4/5/2014,2,789.01,0.07,-539.59,415.88,11.37,Corporate,0.57,4/5/2014,NotSpecified,Train,88,Chonburi,East,Office,PowerSupply,SmallBox,C088 ,P387 
31393,4/15/2017,4,97.57,0.04,-27.31,19.94,14.87,Corporate,0.57,4/16/2017,SuperFast,Train,167,Chonburi,East,Home,Furniture,Box,C167 ,P728 
31393,4/15/2017,31,110.32,0.09,-32.65,3.68,1.32,Corporate,0.83,4/17/2017,SuperFast,Train,167,Chonburi,East,Office,Pens,Bag,C167 ,P011 
31492,9/19/2015,26,321.68,0.04,-12.25,11.97,4.98,Small Business,0.58,9/21/2015,SuperFast,Train,576,Chonburi,East,Office,Equipment,SmallBox,C576 ,P977 
31492,9/19/2015,34,971.95,0.09,-21.1,29.74,6.64,Small Business,0.7,9/22/2015,SuperFast,Air,576,Chonburi,East,Office,PowerSupply,SmallBox,C576 ,P112 
31492,9/19/2015,23,2149.03,0.03,-235.56,95.43,19.99,Small Business,0.79,9/20/2015,SuperFast,Train,576,Chonburi,East,Office,PowerSupply,SmallBox,C576 ,P497 
31558,6/26/2016,12,3671.3,0.04,900.06,300.65,24.49,Home Office,0.52,7/1/2016,Slow,Train,125,Chonburi,East,Office,Equipment,Box,C125 ,P627 
31558,6/26/2016,42,1763.6,0.08,455.37,45.19,1.99,Home Office,0.55,6/26/2016,Slow,Train,125,Chonburi,East,IT,Computer Accessories,SmallPack,C125 ,P1096 
31618,6/14/2016,14,403.17,0.02,147.45,28.53,1.49,Corporate,0.38,6/14/2016,SuperFast,Train,660,Chonburi,East,Office,Binder,SmallBox,C660 ,P719 
31684,8/21/2017,15,89.97,0.02,23.48,5.68,1.46,Corporate,0.39,8/24/2017,SuperFast,Train,731,Chonburi,East,Office,Paper,Bag,C731 ,P142 
31684,8/21/2017,28,456.91,0.04,-328.18,15.51,17.78,Corporate,0.59,8/23/2017,SuperFast,Air,731,Chonburi,East,Office,PowerSupply,SmallBox,C731 ,P1046 
31781,12/21/2013,46,249.02,0.1,-282.61,5.81,8.49,Corporate,0.39,12/22/2013,Medium,Train,733,Chonburi,East,Office,Binder,SmallBox,C733 ,P479 
31781,12/21/2013,41,78.49,0.03,5.53,1.81,0.75,Corporate,0.52,12/22/2013,Medium,Train,733,Chonburi,East,Office,RubberPro,Bag,C733 ,P165 
32193,9/24/2015,4,40.72,0.1,-10.25,6.68,6.93,Small Business,0.37,9/26/2015,Slow,Air,141,Chonburi,East,Office,Paper,SmallBox,C141 ,P572 
32193,9/24/2015,27,113.3,0.02,37.33,3.93,0.99,Small Business,0.39,9/29/2015,Slow,Train,141,Chonburi,East,Office,RubberPro,Bag,C141 ,P996 
32229,8/4/2015,8,1219.19,0.02,44.37,150.98,13.99,Corporate,0.38,8/4/2015,Fast,Train,129,Chonburi,East,IT,Machine,MediumPack,C129 ,P319 
32229,8/4/2015,15,28.68,0,-0.12,1.76,0.7,Corporate,0.56,8/5/2015,Fast,Train,129,Chonburi,East,Office,Supplies,Bag,C129 ,P776 
32743,4/11/2015,19,3548.67,0.01,1280.19,177.98,0.99,Corporate,0.56,4/13/2015,SuperFast,Train,310,Chonburi,East,Office,Equipment,SmallBox,C310 ,P695 
32806,5/25/2016,8,178.78,0.02,-28.34,20.24,8.99,Home Office,0.46,5/26/2016,SuperFast,Train,408,Chonburi,East,Home,Furniture,SmallPack,C408 ,P360 
33123,10/29/2015,41,6045.98,0.08,-996.67,150.98,66.27,Corporate,0.65,10/31/2015,Medium,Truck,660,Chonburi,East,Home,Case,SuperBig,C660 ,P305 
33159,4/1/2017,3,56.695,0.01,-70.97,20.99,0.99,Corporate,0.37,4/3/2017,Medium,Train,167,Chonburi,East,IT,Communication,Bag,C167 ,P085 
33186,8/2/2017,24,1350.531,0.01,221.18,65.99,5.26,Corporate,0.56,8/4/2017,Slow,Train,235,Chonburi,East,IT,Communication,SmallBox,C235 ,P068 
